Roy,Patrick Roy,G,"",5 Oct 1965,"Quebec, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451033
Rucinsky,Martin Rucinsky,L,"",11 Mar 1971,"Most, CZE",http://canadiens.nhl.com/club/player.htm?id=8458534
Rundqvist,Per Rundqvist,C,"",4 May 1960,"Vimmerby, SWE",http://canadiens.nhl.com/club/player.htm?id=8451058
Runge,Paul Runge,C,"",10 Sep 1908,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448605
Ryan,Terry Ryan,L,"",14 Jan 1977,"St. Johns, NL, CAN",http://canadiens.nhl.com/club/player.htm?id=8462039
Ryder,Michael Ryder,R,DAL,31 Mar 1980,"Bonavista, NL, CAN",http://canadiens.nhl.com/club/player.htm?id=8467545
Samsonov,Sergei Samsonov,L,"",27 Oct 1978,"Moscow, RUS",http://canadiens.nhl.com/club/player.htm?id=8466035
Sandelin,Scott Sandelin,D,"",8 Aug 1964,"Hibbing, MN, USA",http://canadiens.nhl.com/club/player.htm?id=8451116
Sands,Charlie Sands,C,"",23 Mar 1911,"Fort William, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448784
Sarault,Yves Sarault,L,"",23 Dec 1972,"Valleyfield, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8458575
Sather,Glen Sather,L,"",2 Sep 1943,"High River, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448788
Savage,Brian Savage,L,"",24 Feb 1971,"Sudbury, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8458682
Savage,Tony Savage,D,"",18 Jul 1906,"Calgary, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448790
Savard,Denis Savard,C,"",4 Feb 1961,"Pointe Gatineau, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451146
Savard,Serge Savard,D,"",22 Jan 1946,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451150
Schneider,Mathieu Schneider,D,"",12 Jun 1969,"New York City, NY, USA",http://canadiens.nhl.com/club/player.htm?id=8451224
Schofield,Dwight Schofield,D,"",25 Mar 1956,"Waltham, MA, USA",http://canadiens.nhl.com/club/player.htm?id=8451239
Schutt,Rodney Schutt,L,"",13 Oct 1956,"Bancroft, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8451246
Sevigny,Pierre Sevigny,L,"",8 Sep 1971,"Trois-Rivieres, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8457991
Sevigny,Richard Sevigny,G,"",11 Apr 1957,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451308
Shanahan,Sean Shanahan,C,"",8 Feb 1951,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448999
Shannon,Darryl Shannon,D,"",21 Jun 1968,"Barrie, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8451333
Sheehan,Bobby Sheehan,C,"",11 Jan 1949,"Weymouth, MA, USA",http://canadiens.nhl.com/club/player.htm?id=8449004
Shutt,Stephen Shutt,L,"",1 Jul 1952,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8451354
Siebert,Babe Siebert,L,"",14 Jan 1904,"Plattsville, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449038
Simpson,Reid Simpson,L,"",21 May 1969,"Flin Flon, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8458036
Simpson,Todd Simpson,D,"",28 May 1973,"North Vancouver, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8460782
Singbush,Alex Singbush,D,"",31 Jan 1914,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449047
Skov,Glen Skov,C,"",26 Jan 1931,"Wheatley, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449050
Skrudland,Brian Skrudland,C,"",31 Jul 1963,"Peace River, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8451427
Smart,Alex Smart,L,"",29 May 1918,"Brandon, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449056
Smith,Bobby Smith,C,"",12 Feb 1958,"North Sidney, NS, CAN",http://canadiens.nhl.com/club/player.htm?id=8451476
Smith,Des Smith,D,"",22 Feb 1914,"Ottawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449071
Smith,Don Smith,L,"",3 Jun 1888,"Cornwall, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449072
Smith,Stu Smith,L,"",25 Sep 1918,"Basswood, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449086
Smolinski,Bryan Smolinski,C,"",27 Dec 1971,"Toledo, OH, USA",http://canadiens.nhl.com/club/player.htm?id=8458069
Smrke,Stan Smrke,L,"",2 Sep 1928,"Belgrade, SRB",http://canadiens.nhl.com/club/player.htm?id=8449089
Soetaert,Douglas Soetaert,G,"",21 Apr 1955,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8451595
Sopel,Brent Sopel,D,"",7 Jan 1977,"Calgary, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8462176
Souray,Sheldon Souray,D,DAL,13 Jul 1976,"Elk Point, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8460561
Spacek,Jaroslav Spacek,D,MTL,11 Feb 1974,"Rokycany, CZE",http://canadiens.nhl.com/club/player.htm?id=8467439
St-Denis,Frédéric St-Denis,D,MTL,23 Jan 1986,"Greenfield Park, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8473647
St. Laurent,Dollard St. Laurent,D,"",12 May 1929,"Verdun, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449142
Stahan,Butch Stahan,D,"",29 Oct 1918,"Minnedosa, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449146
Starr,Harold Starr,D,"",6 Jul 1906,"Ottawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449160
Stevens,Phil Stevens,C,"",15 Feb 1893,"St. Lambert, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449181
Stevenson,Turner Stevenson,R,"",18 May 1972,"Prince George, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8458125
Stewart,Gaye Stewart,L,"",23 Jun 1923,"Fort William, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449183
Stewart,Gregory Stewart,L,"",21 May 1986,"Kitchener, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8471457
Stock,Philip (P.J.) Stock,C,"",26 May 1975,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8465960
Streit,Mark Streit,D,NYI,11 Dec 1977,"Bern, CHE",http://canadiens.nhl.com/club/player.htm?id=8468309
Subban,P.K. Subban,D,MTL,13 May 1989,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8474056
Summerhill,Bill Summerhill,R,"",9 Jul 1915,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449204
Sundstrom,Niklas Sundstrom,R,"",6 Jun 1975,"Ornskoldsvik, SWE",http://canadiens.nhl.com/club/player.htm?id=8459430
Sutherland,Bill Sutherland,C,"",10 Nov 1934,"Regina, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8449207
Svoboda,Petr Svoboda,D,"",14 Feb 1966,"Most, CZE",http://canadiens.nhl.com/club/player.htm?id=8451789
Talbot,Jean-guy Talbot,D,"",11 Jul 1932,"Cap-de-la-Madeleine, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449214
Tanguay,Alex Tanguay,L,CGY,21 Nov 1979,"Ste-Justine, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8467338
Tardif,Marc Tardif,L,"",12 Jun 1949,"Granby, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451856
Teal,Jeffrey Teal,C,"",30 May 1960,"Rochester, MN, USA",http://canadiens.nhl.com/club/player.htm?id=8451874
Tessier,Orval Tessier,C,"",30 Jun 1933,"Cornwall, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449223
Theodore,Jose Theodore,G,FLA,13 Sep 1976,"Laval, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8460535
Thibaudeau,Gilles Thibaudeau,C,"",4 Mar 1963,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451915
Thibault,Jocelyn Thibault,G,"",12 Jan 1975,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8459432
Thibeault,Lorrain Thibeault,L,"",2 Oct 1918,"Charletone, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449226
Thomas,Robert Thomas,G,"",9 Oct 1947,"Ottawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8451891
Thomson,Rhys Thomson,D,"",9 Aug 1918,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449237
Thornton,Scott Thornton,L,"",9 Jan 1971,"London, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8451972
Trader,Larry Trader,D,"",7 Jul 1963,"Barry's Bay, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8451938
Traverse,Patrick Traverse,D,"",14 Mar 1974,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8458986
Tremblay,Gilles Tremblay,L,"",17 Dec 1938,"Montmorency, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449256
Tremblay,Jean Tremblay,D,"",22 Jan 1939,"Port Alfred, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451960
Tremblay,Marcel Tremblay,R,"",4 Jul 1915,"St. Boniface, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449262
Tremblay,Mario Tremblay,R,"",2 Sep 1956,"Alma, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451959
Tremblay,Nils Tremblay,C,"",26 Jul 1923,"Matane, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449263
Trotter,Brock Trotter,L,PHX,16 Jan 1987,"Brandon, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8474436
Trudel,Lou Trudel,L,"",21 Jul 1912,"Salem, MA, USA",http://canadiens.nhl.com/club/player.htm?id=8449266
Tucker,Darcy Tucker,R,"",15 Mar 1975,"Castor, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8459574
Tudin,Connie Tudin,C,"",21 Sep 1917,"Ottawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449268
Tugnutt,Ron Tugnutt,G,"",22 Oct 1967,"Scarborough, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8451837
Turcotte,Alfie Turcotte,C,"",5 Jan 1965,"Gary, IN, USA",http://canadiens.nhl.com/club/player.htm?id=8451981
Turgeon,Pierre Turgeon,C,"",28 Aug 1969,"Rouyn, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451991
Turgeon,Sylvain Turgeon,L,"",17 Jan 1965,"Noranda, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8451988
Turnbull,Perry Turnbull,C,"",9 Mar 1959,"Bentley, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8451992
Turner,Bob Turner,D,"",31 Jan 1934,"Regina, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8449270
Ulanov,Igor Ulanov,D,"",1 Oct 1969,"Krasnokamsk, RUS",http://canadiens.nhl.com/club/player.htm?id=8458715
Vachon,Rogatien Vachon,G,"",8 Sep 1945,"Palmarolle, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8452122
Vadnais,Carol Vadnais,D,"",25 Sep 1945,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8452140
Vallis,Lindsay Vallis,R,"",12 Jan 1971,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8458287
Van Allen,Shaun Van Allen,C,"",29 Aug 1967,"Calgary, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8452147
Van Boxmeer,John Van Boxmeer,D,"",20 Nov 1952,"Petrolia, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8452156
Vezina,Georges Vezina,G,"",21 Jan 1887,"Chicoutimi, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450137
Vokoun,Tomas Vokoun,G,WSH,2 Jul 1976,"Karlovy Vary, CZE",http://canadiens.nhl.com/club/player.htm?id=8460712
Vujtek,Vladimir Vujtek,L,"",17 Feb 1972,"Ostrava, CZE",http://canadiens.nhl.com/club/player.htm?id=8458587
Vukota,Mick Vukota,R,"",14 Sep 1966,"Saskatoon, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8452240
Wakely,Ernest Wakely,G,"",27 Nov 1940,"Flin Flon, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8452247
Walter,Ryan Walter,C,"",23 Apr 1958,"New Westminster, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8452281
Walton,Bobby Walton,C,"",5 Aug 1912,"Ottawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449335
Wamsley,Richard Wamsley,G,"",25 May 1959,"Simco, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8452287
Ward,Jason Ward,R,"",16 Jan 1979,"Chapleau, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8466147
Ward,Jimmy Ward,R,"",1 Sep 1906,"Fort William, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449341
Warwick,Grant Warwick,R,"",11 Oct 1921,"Regina, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8449363
Wasnie,Nick Wasnie,R,"",1 Jan 1904,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449366
Watson,Bryan Watson,D,"",14 Nov 1942,"Bancroft, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449367
Watson,Phil Watson,R,"",24 Apr 1914,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449372
Weber,Yannick Weber,D,MTL,23 Sep 1988,"Morges, CHE",http://canadiens.nhl.com/club/player.htm?id=8474134
Weinrich,Eric Weinrich,D,"",19 Dec 1966,"Roanoke, VA, USA",http://canadiens.nhl.com/club/player.htm?id=8452353
Wentworth,Cy Wentworth,D,"",24 Jan 1905,"Grimsby, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449383
White,Moe White,L,"",28 Jul 1919,"Verdun, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449390
White,Ryan White,C,MTL,17 Mar 1988,"Brandon, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8473466
Wickenheiser,Douglas Wickenheiser,C,"",30 Mar 1961,"Regina, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8452445
Wilkie,David Wilkie,D,"",30 May 1974,"Ellensburg, WA, USA",http://canadiens.nhl.com/club/player.htm?id=8458956
Willson,Don Willson,C,"",1 Jan 1914,"Chatham, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449543
Wilson,Cully Wilson,R,"",5 Jun 1892,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449551
Wilson,Jerry Wilson,C,"",10 Apr 1937,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449554
Wilson,Murray Wilson,L,"",7 Nov 1951,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8452488
Wilson,Richard Wilson,G,"",10 Aug 1950,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8452477
Wilson,Ronald Wilson,C,"",13 May 1956,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8452495
Wisniewski,James Wisniewski,D,CBJ,21 Feb 1984,"Canton, MI, USA",http://canadiens.nhl.com/club/player.htm?id=8470222
Witehall,Johan Witehall,L,"",7 Jan 1972,"Goteborg, SWE",http://canadiens.nhl.com/club/player.htm?id=8467534
Worsley,Gump Worsley,G,"",14 May 1929,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450152
Worters,Roy Worters,G,"",19 Oct 1900,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8450153
Wyman,James Wyman,R,TBL,27 Feb 1986,"Edina, MN, USA",http://canadiens.nhl.com/club/player.htm?id=8471312
Young,Doug Young,D,"",1 Oct 1908,"Medicine Hat, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449666
Zalapski,Zarley Zalapski,D,"",22 Apr 1968,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8452584
Zednik,Richard Zednik,R,"",6 Jan 1976,"Bystrica, SVK",http://canadiens.nhl.com/club/player.htm?id=8460735
Zholtok,Sergei Zholtok,C,"",2 Dec 1972,"Riga, LVA",http://canadiens.nhl.com/club/player.htm?id=8458991
Zubrus,Dainius Zubrus,R,NJD,16 Jun 1978,"Elektrenai, LTU",http://canadiens.nhl.com/club/player.htm?id=8464977
